area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,Event took place
BD WALLS: Come on in my friend,dayOfWeek,01/01/2019,4166850.76,11384.84,973592.8744,2660.090255,3193257.886,8724.749745,
BD WALLS: Come on in my friend,dayOfWeek,02/01/2019,4095172.31,11189,956845.0636,2614.331854,3138327.246,8574.668146,
BD WALLS: Come on in my friend,dayOfWeek,03/01/2019,4275517.82,11681.74,998983.1467,2729.461524,3276534.673,8952.278476,
BD WALLS: Come on in my friend,dayOfWeek,04/01/2019,4039520.16,11036.94,943841.8293,2578.802736,3095678.331,8458.137264,
BD WALLS: Come on in my friend,dayOfWeek,06/01/2019,4647928.3,12699.26,1085997.588,2967.207073,3561930.712,9732.052927,
BD WALLS: Come on in my friend,dayOfWeek,07/01/2019,4230165.45,11557.83,988386.4762,2700.509709,3241778.974,8857.320291,
BD WALLS: Come on in my friend,dayOfWeek,09/01/2019,4382366.32,11973.68,1023948.509,2797.673879,3358417.811,9176.006121,
BD WALLS: Come on in my friend,daily,10/01/2019,18658.05,18658.05,4956.001577,4956.001577,13702.04842,13702.04842,
BD WALLS: Come on in my friend,daily,11/01/2019,6117.92,6117.92,1625.058415,1625.058415,4492.861585,4492.861585,
BD WALLS: Come on in my friend,daily,12/01/2019,5993.69,5993.69,1592.060108,1592.060108,4401.629892,4401.629892,
BD WALLS: Come on in my friend,daily,14/01/2019,5371.13,5371.13,472.1403458,472.1403458,4898.989654,4898.989654,
BD WALLS: Come on in my friend,daily,16/01/2019,5592.73,5592.73,1485.556031,1485.556031,4107.173969,4107.173969,
BD WALLS: Come on in my friend,daily,17/01/2019,2897.19,2897.19,769.5594238,769.5594238,2127.630576,2127.630576,
BD WALLS: Come on in my friend,daily,18/01/2019,13973.47,13973.47,3711.670799,3711.670799,10261.7992,10261.7992,
BD WALLS: Come on in my friend,daily,19/01/2019,3074.34,3074.34,270.2447997,270.2447997,2804.0952,2804.0952,
BD WALLS: Come on in my friend,daily,21/01/2019,5592.73,5592.73,1485.556031,1485.556031,4107.173969,4107.173969,
BD WALLS: Come on in my friend,daily,23/01/2019,2897.19,2897.19,769.5594238,769.5594238,2127.630576,2127.630576,
BD WALLS: Come on in my friend,daily,24/01/2019,6784.36,6784.36,1802.080006,1802.080006,4982.279994,4982.279994,
BD WALLS: Come on in my friend,daily,25/01/2019,3074.34,3074.34,270.2447997,270.2447997,2804.0952,2804.0952,
BD WALLS: Come on in my friend,daily,26/01/2019,5592.73,5592.73,1485.556031,1485.556031,4107.173969,4107.173969,
BD WALLS: Come on in my friend,daily,28/01/2019,9204.04,9204.04,2444.801935,2444.801935,6759.238065,6759.238065,
BD WALLS: Come on in my friend,daily,30/01/2019,4452.1,4452.1,1182.578813,1182.578813,3269.521187,3269.521187,
BD WALLS: Come on in my friend,daily,31/01/2019,3074.34,3074.34,270.2447997,270.2447997,2804.0952,2804.0952,
BD WALLS: Come on in my friend,daily,01/02/2019,2332.26,2332.26,619.5011932,619.5011932,1712.758807,1712.758807,
BD WALLS: Come on in my friend,daily,01/02/2019,1150.51,1150.51,305.60157,305.60157,844.90843,844.90843,
BD WALLS: Come on in my friend,daily,02/02/2019,4452.1,4452.1,1182.578813,1182.578813,3269.521187,3269.521187,
BD WALLS: Come on in my friend,daily,04/02/2019,3074.34,3074.34,270.2447997,270.2447997,2804.0952,2804.0952,
BD WALLS: Come on in my friend,daily,07/02/2019,1150.51,1150.51,305.60157,305.60157,844.90843,844.90843,
BD WALLS: Come on in my friend,daily,08/02/2019,4452.1,4452.1,1182.578813,1182.578813,3269.521187,3269.521187,
BD WALLS: Come on in my friend,daily,09/02/2019,24594.7,24594.7,2161.956639,2161.956639,22432.74336,22432.74336,
BD WALLS: Come on in my friend,daily,10/02/2019,3559.76,3559.76,312.9148461,312.9148461,3246.845154,3246.845154,
BD WALLS: Come on in my friend,daily,11/02/2019,2818.14,2818.14,748.5619496,748.5619496,2069.57805,2069.57805,
BD WALLS: Come on in my friend,daily,11/02/2019,3644.13,3644.13,967.9636417,967.9636417,2676.166358,2676.166358,
BD WALLS: Come on in my friend,daily,14/02/2019,21643.33,21643.33,5748.959704,5748.959704,15894.3703,15894.3703,
BD WALLS: Come on in my friend,daily,15/02/2019,3074.34,3074.34,270.2447997,270.2447997,2804.0952,2804.0952,
BD WALLS: Come on in my friend,daily,16/02/2019,7786.97,7786.97,684.5007864,684.5007864,7102.469214,7102.469214,
BD WALLS: Come on in my friend,daily,17/02/2019,2818.14,2818.14,748.5619496,748.5619496,2069.57805,2069.57805,
BD WALLS: Come on in my friend,daily,18/02/2019,3381.77,3381.77,898.2748707,898.2748707,2483.495129,2483.495129,
BD WALLS: Come on in my friend,daily,18/02/2019,3644.13,3644.13,967.9636417,967.9636417,2676.166358,2676.166358,
BD WALLS: Come on in my friend,daily,20/02/2019,2705.42,2705.42,718.6209591,718.6209591,1986.799041,1986.799041,
BD WALLS: Come on in my friend,daily,21/02/2019,3074.34,3074.34,270.2447997,270.2447997,2804.0952,2804.0952,
BD WALLS: Come on in my friend,daily,22/02/2019,7786.97,7786.97,684.5007864,684.5007864,7102.469214,7102.469214,
BD WALLS: Come on in my friend,daily,23/02/2019,2818.14,2818.14,748.5619496,748.5619496,2069.57805,2069.57805,
BD WALLS: Come on in my friend,daily,24/02/2019,3381.77,3381.77,898.2748707,898.2748707,2483.495129,2483.495129,
BD WALLS: Come on in my friend,daily,25/02/2019,2493.62,2493.62,662.3620717,662.3620717,1831.257928,1831.257928,
BD WALLS: Come on in my friend,daily,25/02/2019,2705.42,2705.42,718.6209591,718.6209591,1986.799041,1986.799041,
BD WALLS: Come on in my friend,daily,27/02/2019,3074.34,3074.34,270.2447997,270.2447997,2804.0952,2804.0952,
BD WALLS: Come on in my friend,daily,28/02/2019,7786.97,7786.97,684.5007864,684.5007864,7102.469214,7102.469214,
BD WALLS: Come on in my friend,daily,01/03/2019,2818.14,2818.14,748.5619496,748.5619496,2069.57805,2069.57805,
BD WALLS: Come on in my friend,daily,01/03/2019,3381.77,3381.77,898.2748707,898.2748707,2483.495129,2483.495129,
BD WALLS: Come on in my friend,daily,02/03/2019,2493.62,2493.62,662.3620717,662.3620717,1831.257928,1831.257928,
BD WALLS: Come on in my friend,daily,03/03/2019,2705.42,2705.42,718.6209591,718.6209591,1986.799041,1986.799041,
BD WALLS: Come on in my friend,daily,04/03/2019,3074.34,3074.34,270.2447997,270.2447997,2804.0952,2804.0952,
BD WALLS: Come on in my friend,daily,04/03/2019,28478.07,28478.07,2503.31789,2503.31789,25974.75211,25974.75211,
BD WALLS: Come on in my friend,daily,06/03/2019,22545.14,22545.14,5988.500909,5988.500909,16556.63909,16556.63909,
BD WALLS: Come on in my friend,daily,07/03/2019,3381.77,3381.77,898.2748707,898.2748707,2483.495129,2483.495129,
BD WALLS: Come on in my friend,daily,08/03/2019,19948.97,19948.97,5298.89923,5298.89923,14650.07077,14650.07077,
BD WALLS: Come on in my friend,daily,09/03/2019,2705.42,2705.42,718.6209591,718.6209591,1986.799041,1986.799041,
BD WALLS: Come on in my friend,daily,10/03/2019,2181.79,2181.79,191.7866604,191.7866604,1990.00334,1990.00334,
BD WALLS: Come on in my friend,daily,11/03/2019,33817.71,33817.71,2972.690159,2972.690159,30845.01984,30845.01984,
BD WALLS: Come on in my friend,daily,11/03/2019,4552.38,4552.38,1209.215457,1209.215457,3343.164543,3343.164543,
BD WALLS: Come on in my friend,daily,13/03/2019,27054.17,27054.17,7186.201622,7186.201622,19867.96838,19867.96838,
BD WALLS: Come on in my friend,daily,14/03/2019,4675.41,4675.41,1241.895018,1241.895018,3433.514982,3433.514982,
BD WALLS: Come on in my friend,daily,15/03/2019,6679.79,6679.79,587.1759501,587.1759501,6092.61405,6092.61405,
BD WALLS: Come on in my friend,daily,16/03/2019,10727.64,10727.64,942.9955446,942.9955446,9784.644455,9784.644455,
BD WALLS: Come on in my friend,daily,17/03/2019,4552.38,4552.38,1209.215457,1209.215457,3343.164543,3343.164543,
BD WALLS: Come on in my friend,daily,18/03/2019,6199.91,6199.91,1646.83682,1646.83682,4553.07318,4553.07318,
BD WALLS: Come on in my friend,daily,18/03/2019,4675.41,4675.41,1241.895018,1241.895018,3433.514982,3433.514982,
BD WALLS: Come on in my friend,daily,20/03/2019,9406.08,9406.08,826.8259871,826.8259871,8579.254013,8579.254013,
BD WALLS: Come on in my friend,daily,21/03/2019,14303.52,14303.52,1257.327393,1257.327393,13046.19261,13046.19261,
BD WALLS: Come on in my friend,daily,23/03/2019,7257.8,7257.8,1927.836416,1927.836416,5329.963584,5329.963584,
BD WALLS: Come on in my friend,daily,24/03/2019,2505.02,2505.02,665.3901704,665.3901704,1839.62983,1839.62983,
BD WALLS: Come on in my friend,daily,25/03/2019,6199.91,6199.91,1646.83682,1646.83682,4553.07318,4553.07318,
BD WALLS: Come on in my friend,daily,25/03/2019,6486.78,6486.78,1723.036004,1723.036004,4763.743996,4763.743996,
BD WALLS: Come on in my friend,daily,27/03/2019,12541.43,12541.43,1102.43377,1102.43377,11438.99623,11438.99623,
BD WALLS: Come on in my friend,daily,28/03/2019,10727.64,10727.64,942.9955446,942.9955446,9784.644455,9784.644455,
BD WALLS: Come on in my friend,daily,30/03/2019,7257.8,7257.8,1927.836416,1927.836416,5329.963584,5329.963584,
BD WALLS: Come on in my friend,daily,31/03/2019,2505.02,2505.02,665.3901704,665.3901704,1839.62983,1839.62983,
BD WALLS: Come on in my friend,daily,01/04/2019,6199.91,6199.91,1646.83682,1646.83682,4553.07318,4553.07318,
BD WALLS: Come on in my friend,daily,01/04/2019,17454.3,17454.3,4636.258254,4636.258254,12818.04175,12818.04175,
BD WALLS: Come on in my friend,daily,01/04/2019,17454.3,17454.3,1534.291525,1534.291525,15920.00848,15920.00848,
BD WALLS: Come on in my friend,daily,02/04/2019,9390.94,9390.94,825.4951303,825.4951303,8565.44487,8565.44487,
BD WALLS: Come on in my friend,daily,03/04/2019,13873.93,13873.93,3685.230716,3685.230716,10188.69928,10188.69928,
BD WALLS: Come on in my friend,daily,04/04/2019,2505.02,2505.02,665.3901704,665.3901704,1839.62983,1839.62983,
BD WALLS: Come on in my friend,daily,06/04/2019,6199.91,6199.91,1646.83682,1646.83682,4553.07318,4553.07318,
BD WALLS: Come on in my friend,daily,07/04/2019,7427.75,7427.75,1972.978994,1972.978994,5454.771006,5454.771006,
BD WALLS: Come on in my friend,daily,08/04/2019,36342.51,36342.51,3194.628549,3194.628549,33147.88145,33147.88145,
BD WALLS: Come on in my friend,daily,08/04/2019,23525.36,23525.36,2067.958066,2067.958066,21457.40193,21457.40193,
BD WALLS: Come on in my friend,daily,09/04/2019,8883.61,8883.61,2359.688454,2359.688454,6523.921546,6523.921546,
BD WALLS: Come on in my friend,daily,10/04/2019,2505.02,2505.02,665.3901704,665.3901704,1839.62983,1839.62983,
BD WALLS: Come on in my friend,daily,11/04/2019,22545.14,22545.14,5988.500909,5988.500909,16556.63909,16556.63909,
BD WALLS: Come on in my friend,daily,13/04/2019,9903.67,9903.67,2630.639544,2630.639544,7273.030456,7273.030456,
BD WALLS: Come on in my friend,daily,14/04/2019,20810.9,20810.9,1829.347926,1829.347926,18981.55207,18981.55207,
BD WALLS: Come on in my friend,daily,15/04/2019,9627.08,9627.08,846.2526285,846.2526285,8780.827371,8780.827371,
BD WALLS: Come on in my friend,daily,15/04/2019,21643.33,21643.33,5748.959704,5748.959704,15894.3703,15894.3703,
BD WALLS: Come on in my friend,daily,16/04/2019,20040.12,20040.12,5323.110739,5323.110739,14717.00926,14717.00926,
BD WALLS: Come on in my friend,daily,17/04/2019,6244.76,6244.76,1658.749998,1658.749998,4586.010002,4586.010002,
BD WALLS: Come on in my friend,daily,18/04/2019,14491.01,14491.01,3849.14117,3849.14117,10641.86883,10641.86883,
BD WALLS: Come on in my friend,daily,20/04/2019,12541.43,12541.43,1102.43377,1102.43377,11438.99623,11438.99623,
BD WALLS: Come on in my friend,daily,21/04/2019,14440.62,14440.62,1269.378943,1269.378943,13171.24106,13171.24106,
BD WALLS: Come on in my friend,daily,22/04/2019,16995.28,16995.28,4514.332123,4514.332123,12480.94788,12480.94788,
BD WALLS: Come on in my friend,daily,22/04/2019,2505.02,2505.02,665.3901704,665.3901704,1839.62983,1839.62983,
BD WALLS: Come on in my friend,daily,23/04/2019,8326.35,8326.35,2211.66755,2211.66755,6114.68245,6114.68245,
BD WALLS: Come on in my friend,daily,24/04/2019,11385.04,11385.04,3024.125039,3024.125039,8360.914961,8360.914961,
BD WALLS: Come on in my friend,daily,25/04/2019,11636.34,11636.34,1022.873323,1022.873323,10613.46668,10613.46668,
BD WALLS: Come on in my friend,daily,27/04/2019,17784.42,17784.42,1563.31018,1563.31018,16221.10982,16221.10982,
BD WALLS: Come on in my friend,daily,28/04/2019,17784.42,17784.42,4723.945619,4723.945619,13060.47438,13060.47438,
BD WALLS: Come on in my friend,daily,29/04/2019,2505.02,2505.02,665.3901704,665.3901704,1839.62983,1839.62983,
BD WALLS: Come on in my friend,daily,29/04/2019,10741.52,10741.52,2853.191521,2853.191521,7888.328479,7888.328479,
BD WALLS: Come on in my friend,daily,30/04/2019,25242.4,25242.4,6704.954387,6704.954387,18537.44561,18537.44561,
BD WALLS: Come on in my friend,daily,01/05/2019,1690.89,1690.89,449.1387635,449.1387635,1241.751237,1241.751237,
BD WALLS: Come on in my friend,daily,01/05/2019,10971.16,10971.16,964.4017696,964.4017696,10006.75823,10006.75823,
BD WALLS: Come on in my friend,daily,02/05/2019,16452.71,16452.71,1446.248404,1446.248404,15006.4616,15006.4616,
BD WALLS: Come on in my friend,daily,04/05/2019,23116.18,23116.18,6140.182094,6140.182094,16975.99791,16975.99791,
BD WALLS: Come on in my friend,daily,05/05/2019,3966.28,3966.28,1053.533994,1053.533994,2912.746006,2912.746006,
BD WALLS: Come on in my friend,daily,06/05/2019,11762.68,11762.68,3124.434795,3124.434795,8638.245205,8638.245205,
BD WALLS: Come on in my friend,daily,06/05/2019,11385.04,11385.04,3024.125039,3024.125039,8360.914961,8360.914961,
BD WALLS: Come on in my friend,daily,07/05/2019,1690.89,1690.89,449.1387635,449.1387635,1241.751237,1241.751237,
BD WALLS: Come on in my friend,daily,08/05/2019,8155.16,8155.16,716.8659226,716.8659226,7438.294077,7438.294077,
BD WALLS: Come on in my friend,daily,09/05/2019,16415.92,16415.92,1443.014439,1443.014439,14972.90556,14972.90556,
BD WALLS: Come on in my friend,daily,11/05/2019,15914.22,15914.22,4227.17805,4227.17805,11687.04195,11687.04195,
BD WALLS: Come on in my friend,daily,12/05/2019,5436.61,5436.61,1444.087015,1444.087015,3992.522985,3992.522985,
BD WALLS: Come on in my friend,daily,13/05/2019,15650.29,15650.29,4157.072251,4157.072251,11493.21775,11493.21775,
BD WALLS: Come on in my friend,daily,13/05/2019,27747.86,27747.86,7370.461431,7370.461431,20377.39857,20377.39857,
BD WALLS: Come on in my friend,daily,14/05/2019,3219.23,3219.23,855.1005574,855.1005574,2364.129443,2364.129443,
BD WALLS: Come on in my friend,daily,15/05/2019,7405.07,7405.07,650.9304952,650.9304952,6754.139505,6754.139505,
BD WALLS: Come on in my friend,daily,16/05/2019,15030.09,15030.09,1321.195333,1321.195333,13708.89467,13708.89467,
BD WALLS: Come on in my friend,daily,17/05/2019,23700.61,23700.61,6295.419968,6295.419968,17405.19003,17405.19003,
BD WALLS: Come on in my friend,daily,18/05/2019,4434.6,4434.6,1177.930416,1177.930416,3256.669584,3256.669584,
BD WALLS: Come on in my friend,daily,19/05/2019,14491.01,14491.01,3849.14117,3849.14117,10641.86883,10641.86883,
BD WALLS: Come on in my friend,daily,20/05/2019,10427.12,10427.12,2769.679745,2769.679745,7657.440255,7657.440255,
BD WALLS: Come on in my friend,daily,20/05/2019,4599.55,4599.55,1221.74488,1221.74488,3377.80512,3377.80512,
BD WALLS: Come on in my friend,daily,21/05/2019,18036.11,18036.11,1585.434576,1585.434576,16450.67542,16450.67542,
BD WALLS: Come on in my friend,daily,22/05/2019,16396.46,16396.46,1441.30384,1441.30384,14955.15616,14955.15616,
BD WALLS: Come on in my friend,daily,23/05/2019,16908.85,16908.85,4491.374354,4491.374354,12417.47565,12417.47565,
BD WALLS: Come on in my friend,daily,24/05/2019,5912.81,5912.81,1570.576544,1570.576544,4342.233456,4342.233456,
BD WALLS: Come on in my friend,daily,25/05/2019,16908.85,16908.85,4491.374354,4491.374354,12417.47565,12417.47565,
BD WALLS: Come on in my friend,daily,26/05/2019,7894.65,7894.65,2096.998231,2096.998231,5797.651769,5797.651769,
BD WALLS: Come on in my friend,daily,27/05/2019,13527.08,13527.08,3593.099483,3593.099483,9933.980517,9933.980517,
BD WALLS: Come on in my friend,daily,27/05/2019,13197.15,13197.15,1160.073758,1160.073758,12037.07624,12037.07624,
BD WALLS: Come on in my friend,daily,28/05/2019,5984.91,5984.91,526.0936669,526.0936669,5458.816333,5458.816333,
BD WALLS: Come on in my friend,daily,29/05/2019,16749.01,16749.01,4448.917222,4448.917222,12300.09278,12300.09278,
BD WALLS: Come on in my friend,daily,30/05/2019,11690.08,11690.08,3105.150587,3105.150587,8584.929413,8584.929413,
BD WALLS: Come on in my friend,daily,31/05/2019,14287.83,14287.83,3795.17195,3795.17195,10492.65805,10492.65805,
BD WALLS: Come on in my friend,daily,01/06/2019,7894.65,7894.65,2096.998231,2096.998231,5797.651769,5797.651769,
BD WALLS: Come on in my friend,daily,01/06/2019,9199.1,9199.1,2443.489759,2443.489759,6755.610241,6755.610241,
BD WALLS: Come on in my friend,daily,02/06/2019,13197.15,13197.15,1160.073758,1160.073758,12037.07624,12037.07624,
BD WALLS: Come on in my friend,daily,03/06/2019,5610.98,5610.98,493.2239655,493.2239655,5117.756035,5117.756035,
BD WALLS: Come on in my friend,daily,03/06/2019,11762.68,11762.68,3124.434795,3124.434795,8638.245205,8638.245205,
BD WALLS: Come on in my friend,daily,04/06/2019,11762.68,11762.68,3124.434795,3124.434795,8638.245205,8638.245205,
BD WALLS: Come on in my friend,daily,05/06/2019,11512.41,11512.41,3057.957402,3057.957402,8454.452598,8454.452598,
BD WALLS: Come on in my friend,daily,06/06/2019,11042.52,11042.52,2933.143953,2933.143953,8109.376047,8109.376047,
BD WALLS: Come on in my friend,daily,07/06/2019,12226.79,12226.79,3247.712945,3247.712945,8979.077055,8979.077055,
BD WALLS: Come on in my friend,daily,08/06/2019,10091.95,10091.95,887.116261,887.116261,9204.833739,9204.833739,
BD WALLS: Come on in my friend,daily,09/06/2019,10439.18,10439.18,917.6389429,917.6389429,9521.541057,9521.541057,
BD WALLS: Come on in my friend,daily,10/06/2019,14623.87,14623.87,3884.431802,3884.431802,10739.4382,10739.4382,
BD WALLS: Come on in my friend,daily,10/06/2019,12024.07,12024.07,3193.865912,3193.865912,8830.204088,8830.204088,
BD WALLS: Come on in my friend,daily,11/06/2019,14239.04,14239.04,3782.212219,3782.212219,10456.82778,10456.82778,
BD WALLS: Come on in my friend,daily,12/06/2019,10609.48,10609.48,2818.1187,2818.1187,7791.3613,7791.3613,
BD WALLS: Come on in my friend,daily,13/06/2019,11042.52,11042.52,2933.143953,2933.143953,8109.376047,8109.376047,
BD WALLS: Come on in my friend,daily,14/06/2019,13973.47,13973.47,1228.314891,1228.314891,12745.15511,12745.15511,
BD WALLS: Come on in my friend,daily,15/06/2019,10617.01,10617.01,933.2707965,933.2707965,9683.739204,9683.739204,
BD WALLS: Come on in my friend,daily,16/06/2019,9670.98,9670.98,2568.831798,2568.831798,7102.148202,7102.148202,
BD WALLS: Come on in my friend,daily,17/06/2019,12882.94,12882.94,3422.001278,3422.001278,9460.938722,9460.938722,
BD WALLS: Come on in my friend,daily,17/06/2019,12882.94,12882.94,3422.001278,3422.001278,9460.938722,9460.938722,
BD WALLS: Come on in my friend,daily,18/06/2019,14594.42,14594.42,3876.609213,3876.609213,10717.81079,10717.81079,
BD WALLS: Come on in my friend,daily,19/06/2019,15030.09,15030.09,3992.333054,3992.333054,11037.75695,11037.75695,
BD WALLS: Come on in my friend,daily,20/06/2019,8186.23,8186.23,719.5970798,719.5970798,7466.63292,7466.63292,
BD WALLS: Come on in my friend,daily,21/06/2019,11423.27,11423.27,1004.143755,1004.143755,10419.12624,10419.12624,
BD WALLS: Come on in my friend,daily,22/06/2019,12297.35,12297.35,3266.455283,3266.455283,9030.894717,9030.894717,
BD WALLS: Come on in my friend,daily,23/06/2019,23024.82,23024.82,6115.914805,6115.914805,16908.9052,16908.9052,
BD WALLS: Come on in my friend,daily,24/06/2019,22117.04,22117.04,5874.787832,5874.787832,16242.25217,16242.25217,
BD WALLS: Come on in my friend,daily,24/06/2019,20040.12,20040.12,5323.110739,5323.110739,14717.00926,14717.00926,
BD WALLS: Come on in my friend,daily,25/06/2019,14453.01,14453.01,3839.047508,3839.047508,10613.96249,10613.96249,
BD WALLS: Come on in my friend,daily,26/06/2019,6532.45,6532.45,574.2242698,574.2242698,5958.22573,5958.22573,
BD WALLS: Come on in my friend,daily,27/06/2019,13461.31,13461.31,1183.294308,1183.294308,12278.01569,12278.01569,
BD WALLS: Come on in my friend,daily,28/06/2019,6924.18,6924.18,1839.219372,1839.219372,5084.960628,5084.960628,
BD WALLS: Come on in my friend,daily,29/06/2019,23500.05,23500.05,6242.146679,6242.146679,17257.90332,17257.90332,
BD WALLS: Come on in my friend,daily,30/06/2019,15914.22,15914.22,4227.17805,4227.17805,11687.04195,11687.04195,
BD WALLS: Come on in my friend,daily,01/07/2019,15030.09,15030.09,3992.333054,3992.333054,11037.75695,11037.75695,
BD WALLS: Come on in my friend,daily,01/07/2019,34572.84,34572.84,9183.331031,9183.331031,25389.50897,25389.50897,
BD WALLS: Come on in my friend,daily,01/07/2019,4874.54,4874.54,428.4884189,428.4884189,4446.051581,4446.051581,
BD WALLS: Come on in my friend,daily,02/07/2019,38625.6,38625.6,3395.31982,3395.31982,35230.28018,35230.28018,
BD WALLS: Come on in my friend,daily,03/07/2019,14623.87,14623.87,3884.431802,3884.431802,10739.4382,10739.4382,
BD WALLS: Come on in my friend,daily,04/07/2019,63561.83,63561.83,16883.46476,16883.46476,46678.36524,46678.36524,
BD WALLS: Come on in my friend,daily,05/07/2019,12583.33,12583.33,3342.418062,3342.418062,9240.911938,9240.911938,
BD WALLS: Come on in my friend,daily,06/07/2019,12358.08,12358.08,3282.586549,3282.586549,9075.493451,9075.493451,
BD WALLS: Come on in my friend,daily,07/07/2019,12536.12,12536.12,3329.878014,3329.878014,9206.241986,9206.241986,
BD WALLS: Come on in my friend,daily,08/07/2019,4874.54,4874.54,428.4884189,428.4884189,4446.051581,4446.051581,
BD WALLS: Come on in my friend,daily,08/07/2019,16452.71,16452.71,1446.248404,1446.248404,15006.4616,15006.4616,
BD WALLS: Come on in my friend,daily,09/07/2019,9022.69,9022.69,2396.631259,2396.631259,6626.058741,6626.058741,
BD WALLS: Come on in my friend,daily,10/07/2019,15332.7,15332.7,4072.713139,4072.713139,11259.98686,11259.98686,
BD WALLS: Come on in my friend,daily,11/07/2019,10780.36,10780.36,2863.508306,2863.508306,7916.851694,7916.851694,
BD WALLS: Come on in my friend,daily,12/07/2019,9850.7,9850.7,2616.569509,2616.569509,7234.130491,7234.130491,
BD WALLS: Come on in my friend,daily,13/07/2019,14329.78,14329.78,3806.314822,3806.314822,10523.46518,10523.46518,
BD WALLS: Come on in my friend,daily,14/07/2019,24048.15,24048.15,2113.913061,2113.913061,21934.23694,21934.23694,
BD WALLS: Come on in my friend,daily,15/07/2019,20780.29,20780.29,1826.657204,1826.657204,18953.6328,18953.6328,
BD WALLS: Come on in my friend,daily,15/07/2019,7350.56,7350.56,1952.475578,1952.475578,5398.084422,5398.084422,
BD WALLS: Come on in my friend,daily,16/07/2019,12912.05,12912.05,3429.733555,3429.733555,9482.316445,9482.316445,
BD WALLS: Come on in my friend,daily,17/07/2019,14623.87,14623.87,3884.431802,3884.431802,10739.4382,10739.4382,
BD WALLS: Come on in my friend,daily,18/07/2019,12024.07,12024.07,3193.865912,3193.865912,8830.204088,8830.204088,
BD WALLS: Come on in my friend,daily,19/07/2019,13661.24,13661.24,3628.735424,3628.735424,10032.50458,10032.50458,
BD WALLS: Come on in my friend,daily,20/07/2019,4785.18,4785.18,420.6333751,420.6333751,4364.546625,4364.546625,
BD WALLS: Come on in my friend,daily,21/07/2019,15459.52,15459.52,1358.943671,1358.943671,14100.57633,14100.57633,
BD WALLS: Come on in my friend,daily,22/07/2019,27361.77,27361.77,7267.907164,7267.907164,20093.86284,20093.86284,
BD WALLS: Come on in my friend,daily,22/07/2019,13376.65,13376.65,3553.141861,3553.141861,9823.508139,9823.508139,
BD WALLS: Come on in my friend,daily,23/07/2019,5390.18,5390.18,1431.754153,1431.754153,3958.425847,3958.425847,
BD WALLS: Come on in my friend,daily,24/07/2019,12377.62,12377.62,3287.776817,3287.776817,9089.843183,9089.843183,
BD WALLS: Come on in my friend,daily,25/07/2019,13527.08,13527.08,3593.099483,3593.099483,9933.980517,9933.980517,
BD WALLS: Come on in my friend,daily,26/07/2019,4785.18,4785.18,420.6333751,420.6333751,4364.546625,4364.546625,
BD WALLS: Come on in my friend,daily,27/07/2019,12583.33,12583.33,1106.116921,1106.116921,11477.21308,11477.21308,
BD WALLS: Come on in my friend,daily,28/07/2019,7273.87,7273.87,1932.104973,1932.104973,5341.765027,5341.765027,
BD WALLS: Come on in my friend,daily,29/07/2019,12024.07,12024.07,3193.865912,3193.865912,8830.204088,8830.204088,
BD WALLS: Come on in my friend,daily,29/07/2019,4215.79,4215.79,1119.809513,1119.809513,3095.980487,3095.980487,
BD WALLS: Come on in my friend,daily,30/07/2019,10209.12,10209.12,2711.773997,2711.773997,7497.346003,7497.346003,
BD WALLS: Come on in my friend,daily,31/07/2019,26253.69,26253.69,6973.575965,6973.575965,19280.11404,19280.11404,
BD WALLS: Come on in my friend,daily,01/08/2019,5525.61,5525.61,485.7196561,485.7196561,5039.890344,5039.890344,
BD WALLS: Come on in my friend,daily,01/08/2019,17784.42,17784.42,1563.31018,1563.31018,16221.10982,16221.10982,
BD WALLS: Come on in my friend,daily,02/08/2019,10910.81,10910.81,2898.158787,2898.158787,8012.651213,8012.651213,
BD WALLS: Come on in my friend,daily,03/08/2019,8206.68,8206.68,2179.880482,2179.880482,6026.799518,6026.799518,
BD WALLS: Come on in my friend,daily,04/08/2019,2642.87,2642.87,702.0062593,702.0062593,1940.863741,1940.863741,
BD WALLS: Come on in my friend,daily,05/08/2019,22419.29,22419.29,5955.072293,5955.072293,16464.21771,16464.21771,
BD WALLS: Come on in my friend,daily,05/08/2019,14270.59,14270.59,3790.592615,3790.592615,10479.99739,10479.99739,
BD WALLS: Come on in my friend,daily,06/08/2019,5525.61,5525.61,485.7196561,485.7196561,5039.890344,5039.890344,
BD WALLS: Come on in my friend,daily,07/08/2019,14301.47,14301.47,1257.147191,1257.147191,13044.32281,13044.32281,
BD WALLS: Come on in my friend,daily,08/08/2019,6441.47,6441.47,1711.000639,1711.000639,4730.469361,4730.469361,
BD WALLS: Come on in my friend,daily,09/08/2019,12965.16,12965.16,3443.840777,3443.840777,9521.319223,9521.319223,
BD WALLS: Come on in my friend,daily,10/08/2019,4567.38,4567.38,1213.199797,1213.199797,3354.180203,3354.180203,
BD WALLS: Come on in my friend,daily,11/08/2019,18382.06,18382.06,4882.692368,4882.692368,13499.36763,13499.36763,
BD WALLS: Come on in my friend,daily,12/08/2019,6986.74,6986.74,1855.836728,1855.836728,5130.903272,5130.903272,
BD WALLS: Come on in my friend,daily,12/08/2019,14233.29,14233.29,1251.15394,1251.15394,12982.13606,12982.13606,
