area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,Event took place
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",dayOfWeek,01/01/2019,844612.85,2307.69,408949.1487,1117.349636,435663.7013,1190.340364,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",dayOfWeek,07/01/2019,771831.49,2108.83,373709.4821,1021.064542,398122.0079,1087.765458,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",dayOfWeek,14/01/2019,955770.21,2611.39,462769.9113,1264.39672,493000.2987,1346.99328,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",dayOfWeek,21/01/2019,853455.73,2331.85,413230.7414,1129.047554,440224.9886,1202.802446,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",dayOfWeek,28/01/2019,839562.82,2293.89,406503.9982,1110.667879,433058.8218,1183.222121,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",dayOfWeek,01/02/2019,799972.36,2185.72,387334.8784,1058.293552,412637.4816,1127.426448,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",dayOfWeek,04/02/2019,940486.7,2569.64,455369.86,1244.181983,485116.84,1325.458017,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,11/02/2019,2272.41,2272.41,1710.569496,1710.569496,561.8405041,561.8405041,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,18/02/2019,2272.41,2272.41,1710.569496,1710.569496,561.8405041,561.8405041,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,25/02/2019,2272.41,2272.41,1710.569496,1710.569496,561.8405041,561.8405041,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,27/02/2019,2272.41,2272.41,1710.569496,1710.569496,561.8405041,561.8405041,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,01/03/2019,18179.26,18179.26,13684.54091,13684.54091,4494.719088,4494.719088,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,04/03/2019,2272.41,2272.41,1710.569496,1710.569496,561.8405041,561.8405041,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,06/03/2019,2818.14,2818.14,1035.574364,1035.574364,1782.565636,1782.565636,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,11/03/2019,2272.41,2272.41,1710.569496,1710.569496,561.8405041,561.8405041,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,13/03/2019,2818.14,2818.14,1035.574364,1035.574364,1782.565636,1782.565636,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,18/03/2019,2272.41,2272.41,1710.569496,1710.569496,561.8405041,561.8405041,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,20/03/2019,2818.14,2818.14,1035.574364,1035.574364,1782.565636,1782.565636,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,25/03/2019,1439.05,1439.05,1083.253037,1083.253037,355.7969633,355.7969633,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,27/03/2019,2272.41,2272.41,1710.569496,1710.569496,561.8405041,561.8405041,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,01/04/2019,1409.07,1409.07,1060.685422,1060.685422,348.3845781,348.3845781,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,01/04/2019,2818.14,2818.14,1035.574364,1035.574364,1782.565636,1782.565636,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,03/04/2019,1439.05,1439.05,1083.253037,1083.253037,355.7969633,355.7969633,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,07/04/2019,1409.07,1409.07,1060.685422,1060.685422,348.3845781,348.3845781,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,08/04/2019,22545.14,22545.14,8284.602259,8284.602259,14260.53774,14260.53774,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,10/04/2019,1439.05,1439.05,1083.253037,1083.253037,355.7969633,355.7969633,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,14/04/2019,1811.38,1811.38,1363.526553,1363.526553,447.8534474,447.8534474,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,15/04/2019,1409.07,1409.07,1060.685422,1060.685422,348.3845781,348.3845781,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,17/04/2019,2818.14,2818.14,1035.574364,1035.574364,1782.565636,1782.565636,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,21/04/2019,1439.05,1439.05,1083.253037,1083.253037,355.7969633,355.7969633,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,22/04/2019,1811.38,1811.38,1363.526553,1363.526553,447.8534474,447.8534474,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,22/04/2019,1409.07,1409.07,1060.685422,1060.685422,348.3845781,348.3845781,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,24/04/2019,2818.14,2818.14,1035.574364,1035.574364,1782.565636,1782.565636,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,26/04/2019,11512.41,11512.41,8666.031821,8666.031821,2846.378179,2846.378179,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,28/04/2019,1321.81,1321.81,994.9999627,994.9999627,326.8100373,326.8100373,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,29/04/2019,1811.38,1811.38,1363.526553,1363.526553,447.8534474,447.8534474,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,29/04/2019,11272.57,11272.57,8485.490903,8485.490903,2787.079097,2787.079097,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,01/05/2019,1482.03,1482.03,544.5975978,544.5975978,937.4324022,937.4324022,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,03/05/2019,2818.14,2818.14,1035.574364,1035.574364,1782.565636,1782.565636,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,05/05/2019,5599.52,5599.52,4215.070389,4215.070389,1384.449611,1384.449611,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,06/05/2019,2850.16,2850.16,2145.47408,2145.47408,704.6859199,704.6859199,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,06/05/2019,1811.38,1811.38,1363.526553,1363.526553,447.8534474,447.8534474,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,08/05/2019,1321.81,1321.81,994.9999627,994.9999627,326.8100373,326.8100373,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,10/05/2019,2937.42,2937.42,2211.159539,2211.159539,726.2604608,726.2604608,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,12/05/2019,1482.03,1482.03,544.5975978,544.5975978,937.4324022,937.4324022,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,13/05/2019,2818.14,2818.14,1035.574364,1035.574364,1782.565636,1782.565636,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,13/05/2019,7466.03,7466.03,5620.096362,5620.096362,1845.933638,1845.933638,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,15/05/2019,4353.17,4353.17,3276.873369,3276.873369,1076.296631,1076.296631,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,17/05/2019,14491.01,14491.01,10908.18984,10908.18984,3582.820162,3582.820162,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,19/05/2019,1321.81,1321.81,994.9999627,994.9999627,326.8100373,326.8100373,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,20/05/2019,2937.42,2937.42,2211.159539,2211.159539,726.2604608,726.2604608,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,20/05/2019,1482.03,1482.03,544.5975978,544.5975978,937.4324022,937.4324022,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,21/05/2019,7466.03,7466.03,5620.096362,5620.096362,1845.933638,1845.933638,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,22/05/2019,5804.23,5804.23,4369.167001,4369.167001,1435.062999,1435.062999,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,24/05/2019,1811.38,1811.38,1363.526553,1363.526553,447.8534474,447.8534474,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,25/05/2019,1321.81,1321.81,994.9999627,994.9999627,326.8100373,326.8100373,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,26/05/2019,2937.42,2937.42,2211.159539,2211.159539,726.2604608,726.2604608,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,27/05/2019,1482.03,1482.03,544.5975978,544.5975978,937.4324022,937.4324022,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,27/05/2019,1649.64,1649.64,606.1887959,606.1887959,1043.451204,1043.451204,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,28/05/2019,20456.91,20456.91,15399.05485,15399.05485,5057.855153,5057.855153,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,29/05/2019,10574.52,10574.52,7960.029812,7960.029812,2614.490188,2614.490188,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,30/05/2019,1811.38,1811.38,1363.526553,1363.526553,447.8534474,447.8534474,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,31/05/2019,1321.81,1321.81,994.9999627,994.9999627,326.8100373,326.8100373,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,01/06/2019,2937.42,2937.42,2211.159539,2211.159539,726.2604608,726.2604608,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,01/06/2019,11856.28,11856.28,4356.795481,4356.795481,7499.484519,7499.484519,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,02/06/2019,1649.64,1649.64,606.1887959,606.1887959,1043.451204,1043.451204,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,03/06/2019,11856.28,11856.28,8924.881911,8924.881911,2931.398089,2931.398089,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,03/06/2019,12226.79,12226.79,9203.785411,9203.785411,3023.004589,3023.004589,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,04/06/2019,3622.75,3622.75,2727.045578,2727.045578,895.7044223,895.7044223,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,05/06/2019,10574.52,10574.52,7960.029812,7960.029812,2614.490188,2614.490188,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,06/06/2019,12226.79,12226.79,9203.785411,9203.785411,3023.004589,3023.004589,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,07/06/2019,3228.72,3228.72,1186.449098,1186.449098,2042.270902,2042.270902,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,08/06/2019,1649.64,1649.64,606.1887959,606.1887959,1043.451204,1043.451204,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,10/06/2019,4140.89,4140.89,3117.078397,3117.078397,1023.811603,1023.811603,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,10/06/2019,12024.07,12024.07,9051.186783,9051.186783,2972.883217,2972.883217,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,11/06/2019,6068.11,6068.11,4567.804165,4567.804165,1500.305835,1500.305835,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,12/06/2019,5159.15,5159.15,3883.579378,3883.579378,1275.570622,1275.570622,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,13/06/2019,5437.85,5437.85,4093.372381,4093.372381,1344.477619,1344.477619,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,14/06/2019,3228.72,3228.72,1186.449098,1186.449098,2042.270902,2042.270902,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,15/06/2019,1649.64,1649.64,606.1887959,606.1887959,1043.451204,1043.451204,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,16/06/2019,4140.89,4140.89,3117.078397,3117.078397,1023.811603,1023.811603,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,17/06/2019,5804.23,5804.23,4369.167001,4369.167001,1435.062999,1435.062999,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,17/06/2019,4256.73,4256.73,3204.277613,3204.277613,1052.452387,1052.452387,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,18/06/2019,6878.86,6878.86,5178.100819,5178.100819,1700.759181,1700.759181,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,19/06/2019,7250.47,7250.47,5457.832351,5457.832351,1792.637649,1792.637649,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,20/06/2019,3228.72,3228.72,1186.449098,1186.449098,2042.270902,2042.270902,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,21/06/2019,13197.15,13197.15,4849.521391,4849.521391,8347.628609,8347.628609,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,22/06/2019,4140.89,4140.89,3117.078397,3117.078397,1023.811603,1023.811603,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,23/06/2019,4353.17,4353.17,3276.873369,3276.873369,1076.296631,1076.296631,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,24/06/2019,4256.73,4256.73,3204.277613,3204.277613,1052.452387,1052.452387,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,24/06/2019,9714.06,9714.06,7312.313674,7312.313674,2401.746326,2401.746326,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,25/06/2019,9579.38,9579.38,7210.932542,7210.932542,2368.447458,2368.447458,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,26/06/2019,3228.72,3228.72,1186.449098,1186.449098,2042.270902,2042.270902,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,27/06/2019,1649.64,1649.64,606.1887959,606.1887959,1043.451204,1043.451204,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,28/06/2019,3010.38,3010.38,2266.080592,2266.080592,744.2994076,744.2994076,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,29/06/2019,3031.36,3031.36,2281.873406,2281.873406,749.4865938,749.4865938,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,30/06/2019,14491.01,14491.01,10908.18984,10908.18984,3582.820162,3582.820162,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,01/07/2019,15650.29,15650.29,11780.84442,11780.84442,3869.445577,3869.445577,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,01/07/2019,13491.63,13491.63,10155.90088,10155.90088,3335.729116,3335.729116,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,01/07/2019,13973.47,13973.47,5134.793624,5134.793624,8838.676376,8838.676376,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,02/07/2019,1649.64,1649.64,606.1887959,606.1887959,1043.451204,1043.451204,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,03/07/2019,1528.35,1528.35,1150.474117,1150.474117,377.8758826,377.8758826,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,04/07/2019,1503.01,1503.01,1131.399289,1131.399289,371.6107111,371.6107111,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,05/07/2019,19562.86,19562.86,14726.05365,14726.05365,4836.806353,4836.806353,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,06/07/2019,15048.35,15048.35,11327.73068,11327.73068,3720.619321,3720.619321,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,07/07/2019,17784.42,17784.42,13387.32287,13387.32287,4397.097134,4397.097134,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,08/07/2019,1746.68,1746.68,641.847825,641.847825,1104.832175,1104.832175,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,08/07/2019,1649.64,1649.64,606.1887959,606.1887959,1043.451204,1043.451204,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,09/07/2019,3031.36,3031.36,2281.873406,2281.873406,749.4865938,749.4865938,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,10/07/2019,12492.02,12492.02,9403.438796,9403.438796,3088.581204,3088.581204,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,11/07/2019,17011.18,17011.18,12805.26208,12805.26208,4205.917923,4205.917923,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,12/07/2019,13973.47,13973.47,10518.60867,10518.60867,3454.861328,3454.861328,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,13/07/2019,2724.83,2724.83,1001.285988,1001.285988,1723.544012,1723.544012,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,14/07/2019,3925.18,3925.18,1442.37539,1442.37539,2482.80461,2482.80461,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,15/07/2019,3889.38,3889.38,2927.75282,2927.75282,961.6271799,961.6271799,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,15/07/2019,8328.01,8328.01,6268.956688,6268.956688,2059.053312,2059.053312,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,16/07/2019,11275.36,11275.36,8487.591091,8487.591091,2787.768909,2787.768909,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,17/07/2019,16220.05,16220.05,12209.73449,12209.73449,4010.31551,4010.31551,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,18/07/2019,2724.83,2724.83,1001.285988,1001.285988,1723.544012,1723.544012,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,19/07/2019,1934.29,1934.29,710.7883696,710.7883696,1223.50163,1223.50163,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,20/07/2019,12226.79,12226.79,9203.785411,9203.785411,3023.004589,3023.004589,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,21/07/2019,824.82,824.82,620.8879259,620.8879259,203.9320741,203.9320741,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,22/07/2019,15914.22,15914.22,11979.51923,11979.51923,3934.700775,3934.700775,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,22/07/2019,8847.71,8847.71,6660.163806,6660.163806,2187.546194,2187.546194,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,23/07/2019,18631.3,18631.3,14024.81658,14024.81658,4606.483418,4606.483418,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,24/07/2019,2724.83,2724.83,1001.285988,1001.285988,1723.544012,1723.544012,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,25/07/2019,1934.29,1934.29,710.7883696,710.7883696,1223.50163,1223.50163,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,26/07/2019,7778.76,7778.76,5855.50564,5855.50564,1923.25436,1923.25436,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,27/07/2019,1589,1589,1196.128748,1196.128748,392.8712517,392.8712517,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,28/07/2019,5307.98,5307.98,3995.612003,3995.612003,1312.367997,1312.367997,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,29/07/2019,13041.91,13041.91,9817.371607,9817.371607,3224.538393,3224.538393,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,29/07/2019,14491.01,14491.01,10908.18984,10908.18984,3582.820162,3582.820162,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,30/07/2019,978.14,978.14,359.434488,359.434488,618.705512,618.705512,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,31/07/2019,2768.29,2768.29,1017.256118,1017.256118,1751.033882,1751.033882,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,01/08/2019,12024.07,12024.07,9051.186783,9051.186783,2972.883217,2972.883217,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,01/08/2019,1589,1589,1196.128748,1196.128748,392.8712517,392.8712517,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,02/08/2019,2862.62,2862.62,2154.853416,2154.853416,707.7665843,707.7665843,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,03/08/2019,4754.74,4754.74,3579.15746,3579.15746,1175.58254,1175.58254,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,04/08/2019,8324.62,8324.62,6266.404846,6266.404846,2058.215154,2058.215154,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,05/08/2019,7825.14,7825.14,2875.483254,2875.483254,4949.656746,4949.656746,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,05/08/2019,15474.31,15474.31,5686.303282,5686.303282,9788.006718,9788.006718,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,07/08/2019,6864.16,6864.16,5167.035311,5167.035311,1697.124689,1697.124689,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,08/08/2019,2357.58,2357.58,1774.681696,1774.681696,582.8983043,582.8983043,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,09/08/2019,6986.74,6986.74,5259.3081,5259.3081,1727.4319,1727.4319,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,10/08/2019,7984.84,7984.84,6010.633527,6010.633527,1974.206473,1974.206473,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,11/08/2019,6986.74,6986.74,5259.3081,5259.3081,1727.4319,1727.4319,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,12/08/2019,978.14,978.14,359.434488,359.434488,618.705512,618.705512,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,12/08/2019,2768.29,2768.29,1017.256118,1017.256118,1751.033882,1751.033882,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,14/08/2019,6468.74,6468.74,4869.380667,4869.380667,1599.359333,1599.359333,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,15/08/2019,6598.58,6598.58,4967.118462,4967.118462,1631.461538,1631.461538,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,16/08/2019,3622.57,3622.57,2726.910082,2726.910082,895.6599183,895.6599183,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,17/08/2019,4474.14,4474.14,3367.934221,3367.934221,1106.205779,1106.205779,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,18/08/2019,4967.06,4967.06,3738.982543,3738.982543,1228.077457,1228.077457,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,19/08/2019,978.14,978.14,359.434488,359.434488,618.705512,618.705512,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,19/08/2019,2768.29,2768.29,1017.256118,1017.256118,1751.033882,1751.033882,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,20/08/2019,6986.74,6986.74,5259.3081,5259.3081,1727.4319,1727.4319,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,21/08/2019,6113.39,6113.39,4601.888942,4601.888942,1511.501058,1511.501058,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,22/08/2019,2933.97,2933.97,2208.562532,2208.562532,725.4074678,725.4074678,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,23/08/2019,3930.73,3930.73,2958.879267,2958.879267,971.8507333,971.8507333,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,24/08/2019,3725.3,3725.3,2804.240671,2804.240671,921.0593291,921.0593291,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,25/08/2019,978.14,978.14,359.434488,359.434488,618.705512,618.705512,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,26/08/2019,7027.06,7027.06,2582.214932,2582.214932,4444.845068,4444.845068,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,26/08/2019,3234.37,3234.37,2434.690333,2434.690333,799.6796667,799.6796667,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,27/08/2019,4715.16,4715.16,3549.363391,3549.363391,1165.796609,1165.796609,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,28/08/2019,3911.96,3911.96,2944.750043,2944.750043,967.2099571,967.2099571,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,29/08/2019,3930.73,3930.73,2958.879267,2958.879267,971.8507333,971.8507333,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,30/08/2019,1913.92,1913.92,1440.714118,1440.714118,473.2058817,473.2058817,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,31/08/2019,978.14,978.14,359.434488,359.434488,618.705512,618.705512,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,01/09/2019,2768.29,2768.29,1017.256118,1017.256118,1751.033882,1751.033882,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,01/09/2019,1731.36,1731.36,1303.291044,1303.291044,428.0689555,428.0689555,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,02/09/2019,6148.67,6148.67,4628.446162,4628.446162,1520.223838,1520.223838,
"Balancing Art - Coates Street, Bradford Foyer, Coates TER, Wootton Street",daily,02/09/2019,6079.59,6079.59,4576.4458,4576.4458,1503.1442,1503.1442,
