area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,Event took place
Lister Park,dayOfWeek,01/01/2019,7611940.75,20854.63,2239247.164,6134.923092,5372693.586,14719.70691,
Lister Park,dayOfWeek,01/01/2019,7943595.12,21763.27,2336811.784,6402.2228,5606783.336,15361.0472,
Lister Park,dayOfWeek,02/01/2019,7526345.95,20620.13,2214067.263,6065.938916,5312278.687,14554.19108,
Lister Park,dayOfWeek,03/01/2019,7838003.12,21473.98,2305749.195,6317.120744,5532253.925,15156.85926,
Lister Park,dayOfWeek,04/01/2019,7703468.81,21105.39,2266172.485,6208.690563,5437296.325,14896.69944,
Lister Park,dayOfWeek,05/01/2019,6673147.25,18282.6,1963077.032,5378.294648,4710070.218,12904.30535,
Lister Park,dayOfWeek,06/01/2019,7290769.68,19974.71,2144766.475,5876.072106,5146003.205,14098.63789,
Lister Park,daily,07/01/2019,12821.68,12821.68,3478.781617,3478.781617,9342.898383,9342.898383,
Lister Park,daily,07/01/2019,13278.33,13278.33,3602.680017,3602.680017,9675.649983,9675.649983,
Lister Park,daily,08/01/2019,5636.28,5636.28,1529.236984,1529.236984,4107.043016,4107.043016,
Lister Park,daily,09/01/2019,7972.12,7972.12,2162.997712,2162.997712,5809.122288,5809.122288,
Lister Park,daily,10/01/2019,16706.88,16706.88,5967.753945,5967.753945,10739.12606,10739.12606,
Lister Park,daily,11/01/2019,7890.8,7890.8,2818.620402,2818.620402,5072.179598,5072.179598,
Lister Park,daily,12/01/2019,7408.18,7408.18,2009.989362,2009.989362,5398.190638,5398.190638,
Lister Park,daily,13/01/2019,15033.14,15033.14,4078.795531,4078.795531,10954.34447,10954.34447,
Lister Park,daily,14/01/2019,20810.9,20810.9,5646.418906,5646.418906,15164.48109,15164.48109,
Lister Park,daily,14/01/2019,2415.55,2415.55,655.3876665,655.3876665,1760.162333,1760.162333,
Lister Park,daily,15/01/2019,7635.85,7635.85,2071.760847,2071.760847,5564.089153,5564.089153,
Lister Park,daily,16/01/2019,20810.9,20810.9,7433.723746,7433.723746,13377.17625,13377.17625,
Lister Park,daily,17/01/2019,27054.17,27054.17,9663.840869,9663.840869,17390.32913,17390.32913,
Lister Park,daily,18/01/2019,19324.4,19324.4,5243.101332,5243.101332,14081.29867,14081.29867,
Lister Park,daily,19/01/2019,12417.86,12417.86,3369.217068,3369.217068,9048.642932,9048.642932,
Lister Park,daily,20/01/2019,12871.26,12871.26,3492.233676,3492.233676,9379.026324,9379.026324,
Lister Park,daily,21/01/2019,2415.55,2415.55,655.3876665,655.3876665,1760.162333,1760.162333,
Lister Park,daily,21/01/2019,11228.39,11228.39,3046.489752,3046.489752,8181.900248,8181.900248,
Lister Park,daily,22/01/2019,13378.62,13378.62,4778.888235,4778.888235,8599.731765,8599.731765,
Lister Park,daily,23/01/2019,7890.8,7890.8,2818.620402,2818.620402,5072.179598,5072.179598,
Lister Park,daily,24/01/2019,7088.56,7088.56,1923.269979,1923.269979,5165.290021,5165.290021,
Lister Park,daily,25/01/2019,13652.94,13652.94,3704.319301,3704.319301,9948.620699,9948.620699,
Lister Park,daily,26/01/2019,10996.6,10996.6,2983.600428,2983.600428,8012.999572,8012.999572,
Lister Park,daily,27/01/2019,19324.4,19324.4,5243.101332,5243.101332,14081.29867,14081.29867,
Lister Park,daily,28/01/2019,11228.39,11228.39,3046.489752,3046.489752,8181.900248,8181.900248,
Lister Park,daily,28/01/2019,20067.92,20067.92,7168.328781,7168.328781,12899.59122,12899.59122,
Lister Park,daily,29/01/2019,7890.8,7890.8,2818.620402,2818.620402,5072.179598,5072.179598,
Lister Park,daily,30/01/2019,17216.8,17216.8,4671.266741,4671.266741,12545.53326,12545.53326,
Lister Park,daily,31/01/2019,25765.87,25765.87,6990.802681,6990.802681,18775.06732,18775.06732,
Lister Park,daily,01/02/2019,15505.63,15505.63,4206.991643,4206.991643,11298.63836,11298.63836,
Lister Park,daily,01/02/2019,6896.01,6896.01,1871.027262,1871.027262,5024.982738,5024.982738,
Lister Park,daily,02/02/2019,46540.49,46540.49,12627.37809,12627.37809,33913.11191,33913.11191,
Lister Park,daily,03/02/2019,39897.93,39897.93,14251.67531,14251.67531,25646.25469,25646.25469,
Lister Park,daily,04/02/2019,36072.22,36072.22,12885.11878,12885.11878,23187.10122,23187.10122,
Lister Park,daily,04/02/2019,20810.9,20810.9,5646.418906,5646.418906,15164.48109,15164.48109,
Lister Park,daily,05/02/2019,43286.67,43286.67,11744.55078,11744.55078,31542.11922,31542.11922,
Lister Park,daily,06/02/2019,23525.36,23525.36,6382.906913,6382.906913,17142.45309,17142.45309,
Lister Park,daily,07/02/2019,6896.01,6896.01,1871.027262,1871.027262,5024.982738,5024.982738,
Lister Park,daily,08/02/2019,20607.48,20607.48,5591.226938,5591.226938,15016.25306,15016.25306,
Lister Park,daily,09/02/2019,19562.86,19562.86,6987.919644,6987.919644,12574.94036,12574.94036,
Lister Park,daily,10/02/2019,12721.9,12721.9,4544.305634,4544.305634,8177.594366,8177.594366,
Lister Park,daily,11/02/2019,21643.33,21643.33,5872.274035,5872.274035,15771.05597,15771.05597,
Lister Park,daily,11/02/2019,14029.02,14029.02,3806.357426,3806.357426,10222.66257,10222.66257,
Lister Park,daily,12/02/2019,21643.33,21643.33,5872.274035,5872.274035,15771.05597,15771.05597,
Lister Park,daily,13/02/2019,12155.73,12155.73,3298.095887,3298.095887,8857.634113,8857.634113,
Lister Park,daily,14/02/2019,43286.67,43286.67,11744.55078,11744.55078,31542.11922,31542.11922,
Lister Park,daily,15/02/2019,19875.23,19875.23,7099.499262,7099.499262,12775.73074,12775.73074,
Lister Park,daily,16/02/2019,9340.13,9340.13,3336.325972,3336.325972,6003.804028,6003.804028,
Lister Park,daily,17/02/2019,25568.36,25568.36,6937.214215,6937.214215,18631.14579,18631.14579,
Lister Park,daily,18/02/2019,27803.84,27803.84,7543.745241,7543.745241,20260.09476,20260.09476,
Lister Park,daily,18/02/2019,27054.17,27054.17,7340.344578,7340.344578,19713.82542,19713.82542,
Lister Park,daily,19/02/2019,14842.2,14842.2,4026.98964,4026.98964,10815.21036,10815.21036,
Lister Park,daily,20/02/2019,25081.47,25081.47,6805.111091,6805.111091,18276.35891,18276.35891,
Lister Park,daily,21/02/2019,20040.12,20040.12,7158.398527,7158.398527,12881.72147,12881.72147,
Lister Park,daily,22/02/2019,9340.13,9340.13,3336.325972,3336.325972,6003.804028,6003.804028,
Lister Park,daily,23/02/2019,20040.12,20040.12,5437.290672,5437.290672,14602.82933,14602.82933,
Lister Park,daily,24/02/2019,15914.22,15914.22,4317.85039,4317.85039,11596.36961,11596.36961,
Lister Park,daily,25/02/2019,36072.22,36072.22,9787.124295,9787.124295,26285.0957,26285.0957,
Lister Park,daily,25/02/2019,34908.6,34908.6,9471.410608,9471.410608,25437.18939,25437.18939,
Lister Park,daily,26/02/2019,33817.71,33817.71,9175.430044,9175.430044,24642.27996,24642.27996,
Lister Park,daily,27/02/2019,12883.45,12883.45,4602.011839,4602.011839,8281.438161,8281.438161,
Lister Park,daily,28/02/2019,38648.81,38648.81,13805.48543,13805.48543,24843.32457,24843.32457,
Lister Park,daily,01/03/2019,38648.81,38648.81,10486.20538,10486.20538,28162.60462,28162.60462,
Lister Park,daily,01/03/2019,45114.03,45114.03,12240.35058,12240.35058,32873.67942,32873.67942,
Lister Park,daily,02/03/2019,40080.25,40080.25,10874.58406,10874.58406,29205.66594,29205.66594,
Lister Park,daily,03/03/2019,24930.84,24930.84,6764.24212,6764.24212,18166.59788,18166.59788,
Lister Park,daily,04/03/2019,21643.33,21643.33,5872.274035,5872.274035,15771.05597,15771.05597,
Lister Park,daily,04/03/2019,14719.87,14719.87,5257.987264,5257.987264,9461.882736,9461.882736,
Lister Park,daily,05/03/2019,12086.56,12086.56,4317.360041,4317.360041,7769.199959,7769.199959,
Lister Park,daily,06/03/2019,22545.14,22545.14,6116.953363,6116.953363,16428.18664,16428.18664,
Lister Park,daily,07/03/2019,19562.86,19562.86,5307.800363,5307.800363,14255.05964,14255.05964,
Lister Park,daily,08/03/2019,37695.69,37695.69,10227.60461,10227.60461,27468.08539,27468.08539,
Lister Park,daily,09/03/2019,43137.62,43137.62,11704.1105,11704.1105,31433.5095,31433.5095,
Lister Park,daily,10/03/2019,41182.61,41182.61,11173.67667,11173.67667,30008.93333,30008.93333,
Lister Park,daily,11/03/2019,16373.09,16373.09,5848.52303,5848.52303,10524.56697,10524.56697,
Lister Park,daily,11/03/2019,16115.41,16115.41,5756.478864,5756.478864,10358.93114,10358.93114,
Lister Park,daily,12/03/2019,31183.32,31183.32,8460.666651,8460.666651,22722.65335,22722.65335,
Lister Park,daily,13/03/2019,28478.07,28478.07,7726.677504,7726.677504,20751.3925,20751.3925,
Lister Park,daily,14/03/2019,27054.17,27054.17,7340.344578,7340.344578,19713.82542,19713.82542,
Lister Park,daily,15/03/2019,20810.9,20810.9,5646.418906,5646.418906,15164.48109,15164.48109,
Lister Park,daily,16/03/2019,25808.69,25808.69,7002.420614,7002.420614,18806.26939,18806.26939,
Lister Park,daily,17/03/2019,36745.09,36745.09,13125.47021,13125.47021,23619.61979,23619.61979,
Lister Park,daily,18/03/2019,19738.16,19738.16,7050.537396,7050.537396,12687.6226,12687.6226,
Lister Park,daily,18/03/2019,47003.13,47003.13,12752.9017,12752.9017,34250.2283,34250.2283,
Lister Park,daily,19/03/2019,17444.36,17444.36,4733.008381,4733.008381,12711.35162,12711.35162,
Lister Park,daily,20/03/2019,20247.62,20247.62,5493.589627,5493.589627,14754.03037,14754.03037,
Lister Park,daily,21/03/2019,33716.06,33716.06,9147.850339,9147.850339,24568.20966,24568.20966,
Lister Park,daily,22/03/2019,20188.9,20188.9,5477.657701,5477.657701,14711.2423,14711.2423,
Lister Park,daily,23/03/2019,11986.31,11986.31,4281.550402,4281.550402,7704.759598,7704.759598,
Lister Park,daily,24/03/2019,27946.94,27946.94,9982.741328,9982.741328,17964.19867,17964.19867,
Lister Park,daily,25/03/2019,17784.42,17784.42,4825.27355,4825.27355,12959.14645,12959.14645,
Lister Park,daily,25/03/2019,16629.24,16629.24,4511.849806,4511.849806,12117.39019,12117.39019,
Lister Park,daily,26/03/2019,19683.7,19683.7,5340.586703,5340.586703,14343.1133,14343.1133,
Lister Park,daily,27/03/2019,17011.18,17011.18,4615.477868,4615.477868,12395.70213,12395.70213,
Lister Park,daily,28/03/2019,18111.86,18111.86,4914.114658,4914.114658,13197.74534,13197.74534,
Lister Park,daily,29/03/2019,41060.92,41060.92,14667.09926,14667.09926,26393.82074,26393.82074,
Lister Park,daily,30/03/2019,30096.71,30096.71,10750.64643,10750.64643,19346.06357,19346.06357,
Lister Park,daily,31/03/2019,21736.51,21736.51,5897.555657,5897.555657,15838.95434,15838.95434,
Lister Park,daily,01/04/2019,21736.51,21736.51,5897.555657,5897.555657,15838.95434,15838.95434,
Lister Park,daily,01/04/2019,13308.21,13308.21,3610.787066,3610.787066,9697.422934,9697.422934,
Lister Park,daily,01/04/2019,53023.14,53023.14,14386.2524,14386.2524,38636.8876,38636.8876,
Lister Park,daily,02/04/2019,49630.34,49630.34,13465.71701,13465.71701,36164.62299,36164.62299,
Lister Park,daily,03/04/2019,22128.17,22128.17,7904.257037,7904.257037,14223.91296,14223.91296,
Lister Park,daily,04/04/2019,21736.51,21736.51,7764.354763,7764.354763,13972.15524,13972.15524,
Lister Park,daily,05/04/2019,17011.18,17011.18,4615.477868,4615.477868,12395.70213,12395.70213,
Lister Park,daily,06/04/2019,16302.38,16302.38,4423.166064,4423.166064,11879.21394,11879.21394,
Lister Park,daily,07/04/2019,15048.35,15048.35,4082.922312,4082.922312,10965.42769,10965.42769,
Lister Park,daily,08/04/2019,17011.18,17011.18,4615.477868,4615.477868,12395.70213,12395.70213,
Lister Park,daily,08/04/2019,19723.68,19723.68,5351.434088,5351.434088,14372.24591,14372.24591,
Lister Park,daily,09/04/2019,23956.44,23956.44,8557.321254,8557.321254,15399.11875,15399.11875,
Lister Park,daily,10/04/2019,24219.82,24219.82,8651.401479,8651.401479,15568.41852,15568.41852,
Lister Park,daily,11/04/2019,12428.04,12428.04,3371.979108,3371.979108,9056.060892,9056.060892,
Lister Park,daily,12/04/2019,19562.86,19562.86,5307.800363,5307.800363,14255.05964,14255.05964,
Lister Park,daily,13/04/2019,35568.84,35568.84,9650.5471,9650.5471,25918.2929,25918.2929,
Lister Park,daily,14/04/2019,41711.94,41711.94,11317.29462,11317.29462,30394.64538,30394.64538,
Lister Park,daily,15/04/2019,16302.38,16302.38,4423.166064,4423.166064,11879.21394,11879.21394,
Lister Park,daily,15/04/2019,18631.3,18631.3,6655.163266,6655.163266,11976.13673,11976.13673,
Lister Park,daily,16/04/2019,20592.49,20592.49,7355.706956,7355.706956,13236.78304,13236.78304,
Lister Park,daily,17/04/2019,11382.7,11382.7,3088.357182,3088.357182,8294.342818,8294.342818,
Lister Park,daily,18/04/2019,17784.42,17784.42,4825.27355,4825.27355,12959.14645,12959.14645,
Lister Park,daily,19/04/2019,18783.72,18783.72,5096.403891,5096.403891,13687.31611,13687.31611,
Lister Park,daily,20/04/2019,14491.01,14491.01,3931.704676,3931.704676,10559.30532,10559.30532,
Lister Park,daily,21/04/2019,14491.01,14491.01,3931.704676,3931.704676,10559.30532,10559.30532,
Lister Park,daily,22/04/2019,36667.41,36667.41,13097.72266,13097.72266,23569.68734,23569.68734,
Lister Park,daily,22/04/2019,24453.58,24453.58,8734.901341,8734.901341,15718.67866,15718.67866,
Lister Park,daily,23/04/2019,7759.95,7759.95,2105.431692,2105.431692,5654.518308,5654.518308,
Lister Park,daily,24/04/2019,19324.4,19324.4,5243.101332,5243.101332,14081.29867,14081.29867,
Lister Park,daily,25/04/2019,15048.35,15048.35,4082.922312,4082.922312,10965.42769,10965.42769,
Lister Park,daily,26/04/2019,27946.94,27946.94,7582.571171,7582.571171,20364.36883,20364.36883,
Lister Park,daily,27/04/2019,10379.47,10379.47,2816.160553,2816.160553,7563.309447,7563.309447,
Lister Park,daily,28/04/2019,6930.94,6930.94,2475.755169,2475.755169,4455.184831,4455.184831,
Lister Park,daily,29/04/2019,28426.06,28426.06,10153.88461,10153.88461,18272.17539,18272.17539,
Lister Park,daily,29/04/2019,18036.11,18036.11,4893.562148,4893.562148,13142.54785,13142.54785,
Lister Park,daily,30/04/2019,31300.58,31300.58,8492.481665,8492.481665,22808.09833,22808.09833,
Lister Park,daily,01/05/2019,12226.79,12226.79,3317.375905,3317.375905,8909.414095,8909.414095,
Lister Park,daily,01/05/2019,23454.8,23454.8,6363.762555,6363.762555,17091.03744,17091.03744,
Lister Park,daily,02/05/2019,12777.39,12777.39,3466.764843,3466.764843,9310.625157,9310.625157,
Lister Park,daily,03/05/2019,6930.94,6930.94,2475.755169,2475.755169,4455.184831,4455.184831,
Lister Park,daily,04/05/2019,27695.84,27695.84,9893.04756,9893.04756,17802.79244,17802.79244,
Lister Park,daily,05/05/2019,11512.41,11512.41,3123.550134,3123.550134,8388.859866,8388.859866,
Lister Park,daily,06/05/2019,35008.18,35008.18,9498.42868,9498.42868,25509.75132,25509.75132,
Lister Park,daily,06/05/2019,39175.65,39175.65,10629.14775,10629.14775,28546.50225,28546.50225,
Lister Park,daily,07/05/2019,33817.71,33817.71,9175.430044,9175.430044,24642.27996,24642.27996,
Lister Park,daily,08/05/2019,12199.2,12199.2,3309.890179,3309.890179,8889.309821,8889.309821,
Lister Park,daily,09/05/2019,8360.36,8360.36,2986.34882,2986.34882,5374.01118,5374.01118,
Lister Park,daily,10/05/2019,33817.71,33817.71,12079.80019,12079.80019,21737.90981,21737.90981,
Lister Park,daily,11/05/2019,18543.85,18543.85,5031.322299,5031.322299,13512.5277,13512.5277,
Lister Park,daily,12/05/2019,27218.76,27218.76,7385.001181,7385.001181,19833.75882,19833.75882,
Lister Park,daily,13/05/2019,13874.07,13874.07,3764.316351,3764.316351,10109.75365,10109.75365,
Lister Park,daily,13/05/2019,13873.93,13873.93,3764.278366,3764.278366,10109.65163,10109.65163,
Lister Park,daily,14/05/2019,31828.43,31828.43,8635.698067,8635.698067,23192.73193,23192.73193,
Lister Park,daily,15/05/2019,11630.61,11630.61,4154.493161,4154.493161,7476.116839,7476.116839,
Lister Park,daily,16/05/2019,15030.09,15030.09,5368.798895,5368.798895,9661.291105,9661.291105,
Lister Park,daily,17/05/2019,12882.94,12882.94,3495.402697,3495.402697,9387.537303,9387.537303,
Lister Park,daily,18/05/2019,28059.67,28059.67,7613.157105,7613.157105,20446.5129,20446.5129,
Lister Park,daily,19/05/2019,26162.78,26162.78,7098.492407,7098.492407,19064.28759,19064.28759,
Lister Park,daily,20/05/2019,21749.49,21749.49,5901.077394,5901.077394,15848.41261,15848.41261,
Lister Park,daily,20/05/2019,14623.87,14623.87,3967.752286,3967.752286,10656.11771,10656.11771,
Lister Park,daily,21/05/2019,8494.19,8494.19,3034.153348,3034.153348,5460.036652,5460.036652,
Lister Park,daily,22/05/2019,16111.8,16111.8,5755.18936,5755.18936,10356.61064,10356.61064,
Lister Park,daily,23/05/2019,33817.71,33817.71,9175.430044,9175.430044,24642.27996,24642.27996,
Lister Park,daily,24/05/2019,15030.09,15030.09,4077.968004,4077.968004,10952.122,10952.122,
Lister Park,daily,25/05/2019,36488.31,36488.31,9900.017945,9900.017945,26588.29206,26588.29206,
Lister Park,daily,26/05/2019,25189.46,25189.46,6834.410966,6834.410966,18355.04903,18355.04903,
Lister Park,daily,27/05/2019,13527.08,13527.08,3670.170932,3670.170932,9856.909068,9856.909068,
Lister Park,daily,27/05/2019,11325.58,11325.58,4045.535415,4045.535415,7280.044585,7280.044585,
Lister Park,daily,28/05/2019,11416.4,11416.4,4077.976626,4077.976626,7338.423374,7338.423374,
Lister Park,daily,29/05/2019,25305.66,25305.66,6865.938381,6865.938381,18439.72162,18439.72162,
Lister Park,daily,30/05/2019,11690.08,11690.08,3171.755605,3171.755605,8518.324395,8518.324395,
Lister Park,daily,31/05/2019,14623.87,14623.87,3967.752286,3967.752286,10656.11771,10656.11771,
Lister Park,daily,01/06/2019,36415.03,36415.03,9880.135595,9880.135595,26534.8944,26534.8944,
Lister Park,daily,01/06/2019,12583.33,12583.33,3414.112432,3414.112432,9169.217568,9169.217568,
Lister Park,daily,02/06/2019,13197.15,13197.15,4714.066539,4714.066539,8483.083461,8483.083461,
Lister Park,daily,03/06/2019,16396.46,16396.46,5856.870873,5856.870873,10539.58913,10539.58913,
Lister Park,daily,03/06/2019,40277.5,40277.5,10928.10198,10928.10198,29349.39802,29349.39802,
Lister Park,daily,04/06/2019,11762.68,11762.68,3191.453457,3191.453457,8571.226543,8571.226543,
Lister Park,daily,05/06/2019,33893.08,33893.08,9195.879453,9195.879453,24697.20055,24697.20055,
Lister Park,daily,06/06/2019,47087.67,47087.67,12775.83911,12775.83911,34311.83089,34311.83089,
Lister Park,daily,07/06/2019,12024.07,12024.07,3262.373861,3262.373861,8761.696139,8761.696139,
Lister Park,daily,08/06/2019,44974.8,44974.8,16065.15041,16065.15041,28909.64959,28909.64959,
Lister Park,daily,09/06/2019,14239.04,14239.04,5086.233164,5086.233164,9152.806836,9152.806836,
Lister Park,daily,10/06/2019,14623.87,14623.87,3967.752286,3967.752286,10656.11771,10656.11771,
Lister Park,daily,10/06/2019,12024.07,12024.07,3262.373861,3262.373861,8761.696139,8761.696139,
Lister Park,daily,11/06/2019,20962.7,20962.7,5687.605323,5687.605323,15275.09468,15275.09468,
Lister Park,daily,12/06/2019,8768.14,8768.14,2378.97407,2378.97407,6389.16593,6389.16593,
Lister Park,daily,13/06/2019,11042.52,11042.52,2996.059454,2996.059454,8046.460546,8046.460546,
Lister Park,daily,14/06/2019,12583.33,12583.33,4494.807962,4494.807962,8088.522038,8088.522038,
Lister Park,daily,15/06/2019,16396.46,16396.46,5856.870873,5856.870873,10539.58913,10539.58913,
Lister Park,daily,16/06/2019,20173.53,20173.53,5473.487509,5473.487509,14700.04249,14700.04249,
Lister Park,daily,17/06/2019,15056.91,15056.91,4085.244814,4085.244814,10971.66519,10971.66519,
Lister Park,daily,17/06/2019,23944.91,23944.91,6496.73933,6496.73933,17448.17067,17448.17067,
Lister Park,daily,18/06/2019,29247.75,29247.75,7935.507285,7935.507285,21312.24271,21312.24271,
Lister Park,daily,19/06/2019,15030.09,15030.09,4077.968004,4077.968004,10952.122,10952.122,
Lister Park,daily,20/06/2019,16396.46,16396.46,5856.870873,5856.870873,10539.58913,10539.58913,
Lister Park,daily,21/06/2019,22839.71,22839.71,8158.421528,8158.421528,14681.28847,14681.28847,
Lister Park,daily,22/06/2019,24594.7,24594.7,6673.040526,6673.040526,17921.65947,17921.65947,
Lister Park,daily,23/06/2019,23024.82,23024.82,6247.100268,6247.100268,16777.71973,16777.71973,
Lister Park,daily,24/06/2019,10020.73,10020.73,2718.827121,2718.827121,7301.902879,7301.902879,
Lister Park,daily,24/06/2019,10020.06,10020.06,2718.645336,2718.645336,7301.414664,7301.414664,
Lister Park,daily,25/06/2019,27747.86,27747.86,7528.556733,7528.556733,20219.30327,20219.30327,
Lister Park,daily,26/06/2019,15459.52,15459.52,5522.192741,5522.192741,9937.327259,9937.327259,
Lister Park,daily,27/06/2019,27747.86,27747.86,9911.629279,9911.629279,17836.23072,17836.23072,
Lister Park,daily,28/06/2019,8915.19,8915.19,2418.871715,2418.871715,6496.318285,6496.318285,
Lister Park,daily,29/06/2019,12882.94,12882.94,3495.402697,3495.402697,9387.537303,9387.537303,
Lister Park,daily,30/06/2019,27605.06,27605.06,7489.812199,7489.812199,20115.2478,20115.2478,
Lister Park,daily,01/07/2019,17812.93,17812.93,4833.008891,4833.008891,12979.92111,12979.92111,
Lister Park,daily,01/07/2019,28485.17,28485.17,7728.603878,7728.603878,20756.56612,20756.56612,
Lister Park,daily,01/07/2019,7406.55,7406.55,2645.644667,2645.644667,4760.905333,4760.905333,
Lister Park,daily,02/07/2019,32792.93,32792.93,11713.74532,11713.74532,21079.18468,21079.18468,
Lister Park,daily,03/07/2019,8748.54,8748.54,2373.656193,2373.656193,6374.883807,6374.883807,
Lister Park,daily,04/07/2019,13873.93,13873.93,3764.278366,3764.278366,10109.65163,10109.65163,
Lister Park,daily,05/07/2019,12583.33,12583.33,3414.112432,3414.112432,9169.217568,9169.217568,
Lister Park,daily,06/07/2019,42910.54,42910.54,11642.49909,11642.49909,31268.04091,31268.04091,
Lister Park,daily,07/07/2019,29247.75,29247.75,7935.507285,7935.507285,21312.24271,21312.24271,
Lister Park,daily,08/07/2019,8956.6,8956.6,3199.327761,3199.327761,5757.272239,5757.272239,
Lister Park,daily,08/07/2019,15030.09,15030.09,5368.798895,5368.798895,9661.291105,9661.291105,
Lister Park,daily,09/07/2019,13197.15,13197.15,3580.654237,3580.654237,9616.495763,9616.495763,
Lister Park,daily,10/07/2019,59081.84,59081.84,16030.1005,16030.1005,43051.7395,43051.7395,
Lister Park,daily,11/07/2019,27747.86,27747.86,7528.556733,7528.556733,20219.30327,20219.30327,
Lister Park,daily,12/07/2019,12024.07,12024.07,3262.373861,3262.373861,8761.696139,8761.696139,
Lister Park,daily,13/07/2019,40327.33,40327.33,10941.62187,10941.62187,29385.70813,29385.70813,
Lister Park,daily,14/07/2019,14230.92,14230.92,5083.332673,5083.332673,9147.587327,9147.587327,
Lister Park,daily,15/07/2019,33817.71,33817.71,12079.80019,12079.80019,21737.90981,21737.90981,
Lister Park,daily,15/07/2019,11837.84,11837.84,3211.845888,3211.845888,8625.994112,8625.994112,
Lister Park,daily,16/07/2019,12583.33,12583.33,3414.112432,3414.112432,9169.217568,9169.217568,
Lister Park,daily,17/07/2019,14623.87,14623.87,3967.752286,3967.752286,10656.11771,10656.11771,
Lister Park,daily,18/07/2019,12024.07,12024.07,3262.373861,3262.373861,8761.696139,8761.696139,
Lister Park,daily,19/07/2019,25166.67,25166.67,6828.227578,6828.227578,18338.44242,18338.44242,
Lister Park,daily,20/07/2019,10265.13,10265.13,3666.739095,3666.739095,6598.390905,6598.390905,
Lister Park,daily,21/07/2019,28678.99,28678.99,10244.23206,10244.23206,18434.75794,18434.75794,
Lister Park,daily,22/07/2019,13873.93,13873.93,3764.278366,3764.278366,10109.65163,10109.65163,
Lister Park,daily,22/07/2019,14807.44,14807.44,4017.558547,4017.558547,10789.88145,10789.88145,
Lister Park,daily,23/07/2019,47742.65,47742.65,12953.54846,12953.54846,34789.10154,34789.10154,
Lister Park,daily,24/07/2019,30176.32,30176.32,8187.447144,8187.447144,21988.87286,21988.87286,
Lister Park,daily,25/07/2019,27054.17,27054.17,7340.344578,7340.344578,19713.82542,19713.82542,
Lister Park,daily,26/07/2019,9350.54,9350.54,3340.044459,3340.044459,6010.495541,6010.495541,
Lister Park,daily,27/07/2019,37750,37750,13484.42746,13484.42746,24265.57254,24265.57254,
Lister Park,daily,28/07/2019,20280.29,20280.29,5502.45366,5502.45366,14777.83634,14777.83634,
Lister Park,daily,29/07/2019,26831.51,26831.51,7279.932408,7279.932408,19551.57759,19551.57759,
Lister Park,daily,29/07/2019,37858.76,37858.76,10271.8488,10271.8488,27586.9112,27586.9112,
Lister Park,daily,30/07/2019,40836.48,40836.48,11079.76458,11079.76458,29756.71542,29756.71542,
Lister Park,daily,31/07/2019,11762.68,11762.68,3191.453457,3191.453457,8571.226543,8571.226543,
Lister Park,daily,01/08/2019,25765.87,25765.87,9203.655759,9203.655759,16562.21424,16562.21424,
Lister Park,daily,01/08/2019,40581.25,40581.25,14495.75952,14495.75952,26085.49048,26085.49048,
Lister Park,daily,02/08/2019,23811.37,23811.37,6460.507222,6460.507222,17350.86278,17350.86278,
Lister Park,daily,03/08/2019,28478.07,28478.07,7726.677504,7726.677504,20751.3925,20751.3925,
Lister Park,daily,04/08/2019,22317.37,22317.37,6055.154746,6055.154746,16262.21525,16262.21525,
Lister Park,daily,05/08/2019,27054.17,27054.17,7340.344578,7340.344578,19713.82542,19713.82542,
Lister Park,daily,05/08/2019,11891.94,11891.94,3226.524314,3226.524314,8665.415686,8665.415686,
Lister Park,daily,06/08/2019,29299.49,29299.49,10465.87675,10465.87675,18833.61325,18833.61325,
Lister Park,daily,07/08/2019,16829.95,16829.95,6011.714964,6011.714964,10818.23504,10818.23504,
Lister Park,daily,08/08/2019,25765.87,25765.87,6990.802681,6990.802681,18775.06732,18775.06732,
Lister Park,daily,09/08/2019,20834.88,20834.88,5652.925166,5652.925166,15181.95483,15181.95483,
Lister Park,daily,10/08/2019,19557.23,19557.23,5306.272829,5306.272829,14250.95717,14250.95717,
Lister Park,daily,11/08/2019,18522.14,18522.14,5025.431936,5025.431936,13496.70806,13496.70806,
Lister Park,daily,12/08/2019,6003.02,6003.02,1628.740978,1628.740978,4374.279022,4374.279022,
Lister Park,daily,12/08/2019,2295.88,2295.88,820.0960878,820.0960878,1475.783912,1475.783912,
Lister Park,daily,13/08/2019,30418.87,30418.87,10865.72307,10865.72307,19553.14693,19553.14693,
Lister Park,daily,14/08/2019,14054.11,14054.11,3813.164852,3813.164852,10240.94515,10240.94515,
Lister Park,daily,15/08/2019,25880.98,25880.98,7022.034356,7022.034356,18858.94564,18858.94564,
Lister Park,daily,16/08/2019,6148.67,6148.67,1668.258775,1668.258775,4480.411225,4480.411225,
Lister Park,daily,17/08/2019,32143.56,32143.56,8721.199222,8721.199222,23422.36078,23422.36078,
Lister Park,daily,18/08/2019,16563.78,16563.78,4494.089182,4494.089182,12069.69082,12069.69082,
Lister Park,daily,19/08/2019,13038.15,13038.15,4657.271202,4657.271202,8380.878798,8380.878798,
Lister Park,daily,19/08/2019,7412.1,7412.1,2647.627146,2647.627146,4764.472854,4764.472854,
